Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 252,Roulette,ZUUM,C$,2019-01-23 17:00:00,16,41.83344,8.80704,1.673337600,0.0400
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-03 17:00:00,693,204.28560,67.19454,13.707563760,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-03 00:00:00,326,97.86900,-91.50600,5.872140000,0.0600
Slot 159,I-Game 044,IGT,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 159,I-Game 044,IGT,$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 109,CDS Reel Deal 10,CDS,C$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-16 18:00:00,94,19.02840,8.48400,1.141704000,0.0600
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 252,Roulette,ZUUM,C$,2019-02-16 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 159,I-Game 044,IGT,$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 200,Crystal Slant US $,IGT,$,2019-03-19 10:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-01-30 14:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 215,EGT - Premier,EGT,$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 181,Bluebird 2,Williams,$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 200,Crystal Slant US $,IGT,$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 298,AXXIS 23/23,IGT,$,2019-02-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 200,Crystal Slant US $,IGT,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 317,Emotion NIO Cord,Atronic,C$,2019-01-07 04:00:00,2,0.03060,0.03060,0.002448000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 298,AXXIS 23/23,IGT,$,2019-03-12 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 317,Emotion NIO Cord,Atronic,C$,2019-03-12 16:00:00,191,44.77375,4.44577,3.581900000,0.0800
Slot 298,AXXIS 23/23,IGT,$,2019-02-03 00:00:00,179,207.92000,89.82000,16.633600000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-03-09 11:00:00,195,38.65000,9.40000,2.237835000,0.0579
Slot 266,Roulette,ZUUM,C$,2019-02-16 18:00:00,18,175.74000,-83.50680,7.029600000,0.0400
Slot 317,Emotion NIO Cord,Atronic,C$,2019-03-12 17:00:00,702,249.07750,66.26515,19.926200000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-01-23 17:00:00,9,27.58316,-12.04852,1.103326400,0.0400
Slot 298,AXXIS 23/23,IGT,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 200,Crystal Slant US $,IGT,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 215,EGT - Premier,EGT,$,2019-02-09 19:00:00,661,160.65000,36.90000,9.301635000,0.0579
Slot 215,EGT - Premier,EGT,$,2019-02-23 13:00:00,1858,5140.05000,917.46000,297.608895000,0.0579
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 266,Roulette,ZUUM,C$,2019-03-02 10:00:00,1,1.50600,1.50600,0.060240000,0.0400
Slot 181,Bluebird 2,Williams,$,2019-01-23 17:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 181,Bluebird 2,Williams,$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 266,Roulette,ZUUM,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 200,Crystal Slant US $,IGT,$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 266,Roulette,ZUUM,C$,2019-03-05 17:00:00,26,70.17960,12.65040,2.807184000,0.0400
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-03-19 11:00:00,339,92.80000,12.02000,5.373120000,0.0579
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-16 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 200,Crystal Slant US $,IGT,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-02-23 14:00:00,223,579.90000,282.70000,33.576210000,0.0579
Slot 317,Emotion NIO Cord,Atronic,C$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 298,AXXIS 23/23,IGT,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 293,A560,Ainsworth,$,2019-03-19 11:00:00,49,18.74000,15.74000,0.937000000,0.0500
Slot 293,A560,Ainsworth,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-01-23 17:00:00,156,47.43000,15.46900,4.591224000,0.0968
Slot 136,Oxygen $,Atronic,$,2019-02-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 136,Oxygen $,Atronic,$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 129,MAV500,Aristocrat,$,2019-02-09 19:00:00,125,104.99000,52.01000,5.553971000,0.0529
Slot 136,Oxygen $,Atronic,$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 279,Reel Deal 50,CDS,C$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 279,Reel Deal 50,CDS,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-16 18:00:00,216,12.60480,4.12080,0.756288000,0.0600
Slot 293,A560,Ainsworth,$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-01-03 17:00:00,723,109.42560,-8.23752,7.342457760,0.0671
Slot 318,Emotion NIO Cord,Atronic,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 293,A560,Ainsworth,$,2019-01-03 17:00:00,19,3.80000,3.70000,0.190000000,0.0500
Slot 279,Reel Deal 50,CDS,C$,2019-01-13 16:00:00,16,4.58730,2.14074,0.275238000,0.0600
Slot 293,A560,Ainsworth,$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 318,Emotion NIO Cord,Atronic,C$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 293,A560,Ainsworth,$,2019-03-21 19:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 336,MAV500,Aristocrat,$,2019-02-23 13:00:00,0,0.00000,0.00000,0.000000000,0.1242
Slot 161,I-Game 044,IGT,$,2019-03-05 17:00:00,92,18.40000,5.00000,1.472000000,0.0800
Slot 279,Reel Deal 50,CDS,C$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 318,Emotion NIO Cord,Atronic,C$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 111,CDS Reel Deal 10,CDS,C$,2019-01-17 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 129,MAV500,Aristocrat,$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-03-19 11:00:00,7,0.90300,0.90300,0.060591300,0.0671
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 336,MAV500,Aristocrat,$,2019-02-16 18:00:00,0,0.00000,0.00000,0.000000000,0.1242
Slot 161,I-Game 044,IGT,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 279,Reel Deal 50,CDS,C$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 136,Oxygen $,Atronic,$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 336,MAV500,Aristocrat,$,2019-03-16 04:00:00,742,1074.50000,102.92000,133.452900000,0.1242
Slot 286,MAV 500 NIO,Aristocrat,C$,2019-02-23 14:00:00,567,69.81120,-2.39370,4.684331520,0.0671
Slot 218,G-FORCE,Merkur,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0596
Slot 129,MAV500,Aristocrat,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0529
Slot 293,A560,Ainsworth,$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 111,CDS Reel Deal 10,CDS,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 136,Oxygen $,Atronic,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0724
Slot 304,Crystal Slant Nio c$,IGT,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 289,Scorpion Nio,Novomatic,C$,2019-03-05 17:00:00,946,163.59350,18.92688,10.977123850,0.0671
Slot 239,GK10 Slant,IGT,C$,2019-02-16 18:00:00,329,11.60490,5.39340,0.464196000,0.0400
Slot 272,GK20 Slant,IGT,C$,2019-01-23 17:00:00,200,7.64500,3.42496,0.305800000,0.0400
Slot 289,Scorpion Nio,Novomatic,C$,2019-03-12 17:00:00,723,102.09920,36.12301,6.850856320,0.0671
Slot 289,Scorpion Nio,Novomatic,C$,2019-01-30 14:00:00,461,123.16500,-1.98900,8.264371500,0.0671
Slot 272,GK20 Slant,IGT,C$,2019-02-09 19:00:00,531,26.45190,12.33210,1.058076000,0.0400
Slot 157,I-Game 044,IGT,$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 290,Scorpion Nio,Novomatic,C$,2019-03-12 17:00:00,137,12.46140,2.22138,0.836159940,0.0671
Slot 239,GK10 Slant,IGT,C$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 322,Novastar II Nio c$,Novomatic,C$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 108,CDS Reel Deal 10,CDS,C$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 322,Novastar II Nio c$,Novomatic,C$,2019-01-23 17:00:00,872,137.09412,43.97220,9.116758980,0.0665
Slot 272,GK20 Slant,IGT,C$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 239,GK10 Slant,IGT,C$,2019-02-03 00:00:00,412,12.51390,4.75710,0.500556000,0.0400
Slot 239,GK10 Slant,IGT,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 157,I-Game 044,IGT,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 289,Scorpion Nio,Novomatic,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 322,Novastar II Nio c$,Novomatic,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 157,I-Game 044,IGT,$,2019-02-23 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 108,CDS Reel Deal 10,CDS,C$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 289,Scorpion Nio,Novomatic,C$,2019-01-03 17:00:00,379,38.89260,2.48778,2.609693460,0.0671
Slot 157,I-Game 044,IGT,$,2019-01-23 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 157,I-Game 044,IGT,$,2019-03-02 10:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 108,CDS Reel Deal 10,CDS,C$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 290,Scorpion Nio,Novomatic,C$,2019-03-19 11:00:00,73,10.98650,-1.67055,0.737194150,0.0671
Slot 108,CDS Reel Deal 10,CDS,C$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 290,Scorpion Nio,Novomatic,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 108,CDS Reel Deal 10,CDS,C$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 272,GK20 Slant,IGT,C$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 290,Scorpion Nio,Novomatic,C$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 272,GK20 Slant,IGT,C$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 157,I-Game 044,IGT,$,2019-02-16 18:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 289,Scorpion Nio,Novomatic,C$,2019-03-19 11:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 322,Novastar II Nio c$,Novomatic,C$,2019-02-20 06:00:00,47,2.90880,1.15140,0.193435200,0.0665
Slot 108,CDS Reel Deal 10,CDS,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 322,Novastar II Nio c$,Novomatic,C$,2019-02-23 14:00:00,335,37.11750,8.28705,2.468313750,0.0665
Slot 289,Scorpion Nio,Novomatic,C$,2019-02-23 14:00:00,264,37.81440,0.01515,2.537346240,0.0671
Slot 272,GK20 Slant,IGT,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 239,GK10 Slant,IGT,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 289,Scorpion Nio,Novomatic,C$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 290,Scorpion Nio,Novomatic,C$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 274,GK20 Slant,IGT,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 155,EGT - Premier,EGT,$,2019-01-30 14:00:00,913,503.40000,101.90000,30.153660000,0.0599
Slot 106,CDS Reel Deal 10,CDS,C$,2019-03-21 19:00:00,31,9.33720,6.32520,0.560232000,0.0600
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-01-03 17:00:00,81,15.85000,2.85000,0.846390000,0.0534
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 291,Scorpion Nio,Novomatic,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 155,EGT - Premier,EGT,$,2019-02-23 13:00:00,763,756.10000,108.90000,45.290390000,0.0599
Slot 241,GK10 Slant,IGT,C$,2019-03-19 11:00:00,83,8.91552,2.22888,0.356620800,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-03-05 17:00:00,100,3.04212,1.02408,0.121684800,0.0400
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 192,Oxygen Slant,Atronic,$,2019-02-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 241,GK10 Slant,IGT,C$,2019-03-12 17:00:00,389,117.16680,30.12000,4.686672000,0.0400
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 155,EGT - Premier,EGT,$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 124,Oxygen $,Atronic,$,2019-02-16 18:00:00,0,0.00000,0.00000,0.000000000,0.0673
Slot 155,EGT - Premier,EGT,$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 124,Oxygen $,Atronic,$,2019-02-03 00:00:00,44,22.50000,6.50000,1.514250000,0.0673
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-03-21 19:00:00,907,58.09300,-11.84435,3.863184500,0.0665
Slot 106,CDS Reel Deal 10,CDS,C$,2019-01-13 17:00:00,693,117.15198,10.58068,7.029118800,0.0600
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-03-05 17:00:00,111,9.15000,5.10000,0.488610000,0.0534
Slot 124,Oxygen $,Atronic,$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0673
Slot 124,Oxygen $,Atronic,$,2019-01-03 17:00:00,13,12.00000,-39.00000,0.807600000,0.0673
Slot 291,Scorpion Nio,Novomatic,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 192,Oxygen Slant,Atronic,$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 192,Oxygen Slant,Atronic,$,2019-02-03 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 106,CDS Reel Deal 10,CDS,C$,2019-02-23 14:00:00,114,13.84710,1.57560,0.830826000,0.0600
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 124,Oxygen $,Atronic,$,2019-02-27 01:00:00,0,0.00000,0.00000,0.000000000,0.0673
Slot 155,EGT - Premier,EGT,$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 274,GK20 Slant,IGT,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-03-09 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-02-23 14:00:00,662,53.90370,9.78690,3.584596050,0.0665
Slot 124,Oxygen $,Atronic,$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0673
Slot 106,CDS Reel Deal 10,CDS,C$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 291,Scorpion Nio,Novomatic,C$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 241,GK10 Slant,IGT,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-03-02 10:00:00,89,2.68068,1.50600,0.107227200,0.0400
Slot 199,Crystal Slant US $,IGT,$,2019-03-12 16:00:00,76,75.00000,-43.35000,6.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-01-23 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-23 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-01-03 17:00:00,227,27.18562,0.76450,1.631137200,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-03-05 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-01-23 17:00:00,558,91.37304,4.58700,5.482382400,0.0600
Slot 131,MAV500,Aristocrat,$,2019-03-19 11:00:00,0,0.00000,0.00000,0.000000000,0.1225
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-16 18:00:00,123,11.15040,-3.09060,0.669024000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-03-12 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 131,MAV500,Aristocrat,$,2019-03-05 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 131,MAV500,Aristocrat,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 197,Crystal Slant US $,IGT,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 133,MAV500,Aristocrat,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-01-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-02-23 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-01-13 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 133,MAV500,Aristocrat,$,2019-01-13 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-05 17:00:00,507,59.06532,-15.36120,3.543919200,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-01-13 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-02-13 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-02-23 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-03 00:00:00,588,45.51060,3.60570,2.730636000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-27 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-03-16 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-02-20 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-01-20 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 284,CDS Reel Deal 10,CDS,C$,2019-03-02 10:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-09 11:00:00,670,86.83596,-10.96368,5.210157600,0.0600
Slot 315,Emotion NIO Cord,Atronic,C$,2019-01-30 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 149,Novostar II US$,Novomatic,$,2019-03-05 17:00:00,232,139.00000,100.00000,7.450400000,0.0536
Slot 217,G-FORCE,Merkur,$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 149,Novostar II US$,Novomatic,$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 100,Reel Deal 50,CDS,C$,2019-01-07 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 334,Crystal Dual NIO C$,IGT,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0902
Slot 164,Admiral - Ult 10,Novomatic,$,2019-03-19 11:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 100,Reel Deal 50,CDS,C$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 149,Novostar II US$,Novomatic,$,2019-02-06 08:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 334,Crystal Dual NIO C$,IGT,C$,2019-03-12 17:00:00,0,0.00000,0.00000,0.000000000,0.0902
Slot 100,Reel Deal 50,CDS,C$,2019-02-16 18:00:00,15,22.72800,7.57600,1.363680000,0.0600
Slot 217,G-FORCE,Merkur,$,2019-03-16 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 100,Reel Deal 50,CDS,C$,2019-01-30 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 334,Crystal Dual NIO C$,IGT,C$,2019-01-10 10:00:00,0,0.00000,0.00000,0.000000000,0.0902
Slot 149,Novostar II US$,Novomatic,$,2019-02-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0536
